Date,Bar Name,Brand Name,Consumed (ml)
2024-02-18,Poolside Bar,Jack Daniel's Bourbon,919.8
2024-02-19,Poolside Bar,Jack Daniel's Bourbon,1104.7
2024-02-20,Poolside Bar,Jack Daniel's Bourbon,806.6
2024-02-21,Poolside Bar,Jack Daniel's Bourbon,629.4
2024-02-22,Poolside Bar,Jack Daniel's Bourbon,1027.0
2024-02-23,Poolside Bar,Jack Daniel's Bourbon,1377.4
2024-02-24,Poolside Bar,Jack Daniel's Bourbon,1598.0
2024-02-25,Poolside Bar,Jack Daniel's Bourbon,803.3
2024-02-26,Poolside Bar,Jack Daniel's Bourbon,773.4
2024-02-27,Poolside Bar,Jack Daniel's Bourbon,290.6
2024-02-28,Poolside Bar,Jack Daniel's Bourbon,712.2
2024-02-29,Poolside Bar,Jack Daniel's Bourbon,895.9
2024-03-01,Poolside Bar,Jack Daniel's Bourbon,1735.6
2024-03-02,Poolside Bar,Jack Daniel's Bourbon,1362.4
2024-03-03,Poolside Bar,Jack Daniel's Bourbon,903.6
2024-03-04,Poolside Bar,Jack Daniel's Bourbon,157.7
2024-03-05,Poolside Bar,Jack Daniel's Bourbon,732.7
2024-03-06,Poolside Bar,Jack Daniel's Bourbon,889.3
2024-03-07,Poolside Bar,Jack Daniel's Bourbon,720.1
2024-03-08,Poolside Bar,Jack Daniel's Bourbon,1738.7
2024-03-09,Poolside Bar,Jack Daniel's Bourbon,1728.5
2024-03-10,Poolside Bar,Jack Daniel's Bourbon,532.4
2024-03-11,Poolside Bar,Jack Daniel's Bourbon,677.7
2024-03-12,Poolside Bar,Jack Daniel's Bourbon,536.0
2024-03-13,Poolside Bar,Jack Daniel's Bourbon,1251.4
2024-03-14,Poolside Bar,Jack Daniel's Bourbon,383.5
2024-03-15,Poolside Bar,Jack Daniel's Bourbon,1408.0
2024-03-16,Poolside Bar,Jack Daniel's Bourbon,1933.4
2024-03-17,Poolside Bar,Jack Daniel's Bourbon,981.8
2024-03-18,Poolside Bar,Jack Daniel's Bourbon,731.3
2024-03-19,Poolside Bar,Jack Daniel's Bourbon,873.9
2024-03-20,Poolside Bar,Jack Daniel's Bourbon,535.9
2024-03-21,Poolside Bar,Jack Daniel's Bourbon,568.5
2024-03-22,Poolside Bar,Jack Daniel's Bourbon,1532.3
2024-03-23,Poolside Bar,Jack Daniel's Bourbon,1694.7
2024-03-24,Poolside Bar,Jack Daniel's Bourbon,952.9
2024-03-25,Poolside Bar,Jack Daniel's Bourbon,902.8
2024-03-26,Poolside Bar,Jack Daniel's Bourbon,1060.2
2024-03-27,Poolside Bar,Jack Daniel's Bourbon,586.2
2024-03-28,Poolside Bar,Jack Daniel's Bourbon,740.1
2024-03-29,Poolside Bar,Jack Daniel's Bourbon,1365.7
2024-03-30,Poolside Bar,Jack Daniel's Bourbon,1924.4
2024-03-31,Poolside Bar,Jack Daniel's Bourbon,954.7
2024-04-01,Poolside Bar,Jack Daniel's Bourbon,1213.8
2024-04-02,Poolside Bar,Jack Daniel's Bourbon,706.2
2024-04-03,Poolside Bar,Jack Daniel's Bourbon,717.9
2024-04-04,Poolside Bar,Jack Daniel's Bourbon,795.8
2024-04-05,Poolside Bar,Jack Daniel's Bourbon,1768.4
2024-04-06,Poolside Bar,Jack Daniel's Bourbon,1711.4
2024-04-07,Poolside Bar,Jack Daniel's Bourbon,722.2
2024-04-08,Poolside Bar,Jack Daniel's Bourbon,886.2
2024-04-09,Poolside Bar,Jack Daniel's Bourbon,644.7
2024-04-10,Poolside Bar,Jack Daniel's Bourbon,757.5
2024-04-11,Poolside Bar,Jack Daniel's Bourbon,592.2
2024-04-12,Poolside Bar,Jack Daniel's Bourbon,1395.4
2024-04-13,Poolside Bar,Jack Daniel's Bourbon,1283.5
2024-04-14,Poolside Bar,Jack Daniel's Bourbon,976.6
2024-04-15,Poolside Bar,Jack Daniel's Bourbon,898.5
2024-04-16,Poolside Bar,Jack Daniel's Bourbon,796.9
2024-04-17,Poolside Bar,Jack Daniel's Bourbon,773.0
2024-04-18,Poolside Bar,Jack Daniel's Bourbon,1008.5
2024-04-19,Poolside Bar,Jack Daniel's Bourbon,1453.2
2024-04-20,Poolside Bar,Jack Daniel's Bourbon,1326.2
2024-04-21,Poolside Bar,Jack Daniel's Bourbon,688.0
2024-04-22,Poolside Bar,Jack Daniel's Bourbon,1179.8
2024-04-23,Poolside Bar,Jack Daniel's Bourbon,1148.9
2024-04-24,Poolside Bar,Jack Daniel's Bourbon,823.0
2024-04-25,Poolside Bar,Jack Daniel's Bourbon,1011.1
2024-04-26,Poolside Bar,Jack Daniel's Bourbon,1700.4
2024-04-27,Poolside Bar,Jack Daniel's Bourbon,1327.2
2024-04-28,Poolside Bar,Jack Daniel's Bourbon,613.6
2024-04-29,Poolside Bar,Jack Daniel's Bourbon,1202.0
2024-04-30,Poolside Bar,Jack Daniel's Bourbon,921.6
2024-05-01,Poolside Bar,Jack Daniel's Bourbon,1094.2
2024-05-02,Poolside Bar,Jack Daniel's Bourbon,651.9
2024-05-03,Poolside Bar,Jack Daniel's Bourbon,1429.3
2024-05-04,Poolside Bar,Jack Daniel's Bourbon,1773.7
2024-05-05,Poolside Bar,Jack Daniel's Bourbon,777.9
2024-05-06,Poolside Bar,Jack Daniel's Bourbon,831.9
2024-05-07,Poolside Bar,Jack Daniel's Bourbon,779.2
2024-05-08,Poolside Bar,Jack Daniel's Bourbon,375.7
2024-05-09,Poolside Bar,Jack Daniel's Bourbon,743.7
2024-05-10,Poolside Bar,Jack Daniel's Bourbon,1943.2
2024-05-11,Poolside Bar,Jack Daniel's Bourbon,1324.9
2024-05-12,Poolside Bar,Jack Daniel's Bourbon,1196.8
2024-05-13,Poolside Bar,Jack Daniel's Bourbon,954.5
2024-05-14,Poolside Bar,Jack Daniel's Bourbon,1191.8
2024-05-15,Poolside Bar,Jack Daniel's Bourbon,618.0
2024-05-16,Poolside Bar,Jack Daniel's Bourbon,717.0
2024-05-17,Poolside Bar,Jack Daniel's Bourbon,1224.6
2024-05-18,Poolside Bar,Jack Daniel's Bourbon,1501.9
2024-05-19,Poolside Bar,Jack Daniel's Bourbon,595.8
2024-05-20,Poolside Bar,Jack Daniel's Bourbon,594.2
2024-05-21,Poolside Bar,Jack Daniel's Bourbon,881.9
2024-05-22,Poolside Bar,Jack Daniel's Bourbon,186.9
2024-05-23,Poolside Bar,Jack Daniel's Bourbon,735.7
2024-05-24,Poolside Bar,Jack Daniel's Bourbon,1758.4
2024-05-25,Poolside Bar,Jack Daniel's Bourbon,1945.2
2024-05-26,Poolside Bar,Jack Daniel's Bourbon,854.5
2024-05-27,Poolside Bar,Jack Daniel's Bourbon,863.4
2024-05-28,Poolside Bar,Jack Daniel's Bourbon,694.0
2024-05-29,Poolside Bar,Jack Daniel's Bourbon,1208.7
2024-05-30,Poolside Bar,Jack Daniel's Bourbon,809.9
2024-05-31,Poolside Bar,Jack Daniel's Bourbon,1548.3
2024-06-01,Poolside Bar,Jack Daniel's Bourbon,1165.9
2024-06-02,Poolside Bar,Jack Daniel's Bourbon,897.4
2024-06-03,Poolside Bar,Jack Daniel's Bourbon,619.6
2024-06-04,Poolside Bar,Jack Daniel's Bourbon,783.6
2024-06-05,Poolside Bar,Jack Daniel's Bourbon,793.7
2024-06-06,Poolside Bar,Jack Daniel's Bourbon,1020.8
2024-06-07,Poolside Bar,Jack Daniel's Bourbon,1727.4
2024-06-08,Poolside Bar,Jack Daniel's Bourbon,1732.2
2024-06-09,Poolside Bar,Jack Daniel's Bourbon,911.1
2024-06-10,Poolside Bar,Jack Daniel's Bourbon,741.5
2024-06-11,Poolside Bar,Jack Daniel's Bourbon,1014.5
2024-06-12,Poolside Bar,Jack Daniel's Bourbon,641.5
2024-06-13,Poolside Bar,Jack Daniel's Bourbon,934.2
2024-06-14,Poolside Bar,Jack Daniel's Bourbon,1618.6
2024-06-15,Poolside Bar,Jack Daniel's Bourbon,1403.3
2024-06-16,Poolside Bar,Jack Daniel's Bourbon,907.9
2024-06-17,Poolside Bar,Jack Daniel's Bourbon,727.0
2024-06-18,Poolside Bar,Jack Daniel's Bourbon,1018.4
2024-06-19,Poolside Bar,Jack Daniel's Bourbon,1020.4
2024-06-20,Poolside Bar,Jack Daniel's Bourbon,223.3
2024-06-21,Poolside Bar,Jack Daniel's Bourbon,1367.9
2024-06-22,Poolside Bar,Jack Daniel's Bourbon,2040.4
2024-06-23,Poolside Bar,Jack Daniel's Bourbon,676.9
2024-06-24,Poolside Bar,Jack Daniel's Bourbon,908.7
2024-06-25,Poolside Bar,Jack Daniel's Bourbon,716.2
2024-06-26,Poolside Bar,Jack Daniel's Bourbon,813.7
2024-06-27,Poolside Bar,Jack Daniel's Bourbon,579.0
2024-06-28,Poolside Bar,Jack Daniel's Bourbon,1613.8
2024-01-01,Poolside Bar,Macallan 12 Scotch,251.0
2024-01-02,Poolside Bar,Macallan 12 Scotch,284.7
2024-01-03,Poolside Bar,Macallan 12 Scotch,190.8
2024-01-04,Poolside Bar,Macallan 12 Scotch,193.7
2024-01-05,Poolside Bar,Macallan 12 Scotch,465.1
2024-01-06,Poolside Bar,Macallan 12 Scotch,354.9
2024-01-07,Poolside Bar,Macallan 12 Scotch,123.5
2024-01-08,Poolside Bar,Macallan 12 Scotch,286.4
2024-01-09,Poolside Bar,Macallan 12 Scotch,508.7
2024-01-10,Poolside Bar,Macallan 12 Scotch,502.4
2024-01-11,Poolside Bar,Macallan 12 Scotch,224.2
2024-01-12,Poolside Bar,Macallan 12 Scotch,637.5
2024-01-13,Poolside Bar,Macallan 12 Scotch,687.8
2024-01-14,Poolside Bar,Macallan 12 Scotch,430.9
2024-01-15,Poolside Bar,Macallan 12 Scotch,325.1
2024-01-16,Poolside Bar,Macallan 12 Scotch,347.1
2024-01-17,Poolside Bar,Macallan 12 Scotch,152.3
2024-01-18,Poolside Bar,Macallan 12 Scotch,548.2
2024-01-19,Poolside Bar,Macallan 12 Scotch,528.5
2024-01-20,Poolside Bar,Macallan 12 Scotch,494.1
2024-01-21,Poolside Bar,Macallan 12 Scotch,395.7
2024-01-22,Poolside Bar,Macallan 12 Scotch,0.0
2024-01-23,Poolside Bar,Macallan 12 Scotch,191.9
2024-01-24,Poolside Bar,Macallan 12 Scotch,415.0
2024-01-25,Poolside Bar,Macallan 12 Scotch,392.6
2024-01-26,Poolside Bar,Macallan 12 Scotch,449.3
2024-01-27,Poolside Bar,Macallan 12 Scotch,472.0
2024-01-28,Poolside Bar,Macallan 12 Scotch,189.2
2024-01-29,Poolside Bar,Macallan 12 Scotch,283.2
2024-01-30,Poolside Bar,Macallan 12 Scotch,392.2
2024-01-31,Poolside Bar,Macallan 12 Scotch,336.4
2024-02-01,Poolside Bar,Macallan 12 Scotch,187.1
2024-02-02,Poolside Bar,Macallan 12 Scotch,584.1
2024-02-03,Poolside Bar,Macallan 12 Scotch,669.1
2024-02-04,Poolside Bar,Macallan 12 Scotch,290.0
2024-02-05,Poolside Bar,Macallan 12 Scotch,355.7
2024-02-06,Poolside Bar,Macallan 12 Scotch,0.0
2024-02-07,Poolside Bar,Macallan 12 Scotch,347.0
2024-02-08,Poolside Bar,Macallan 12 Scotch,280.4
2024-02-09,Poolside Bar,Macallan 12 Scotch,293.1
2024-02-10,Poolside Bar,Macallan 12 Scotch,477.2
2024-02-11,Poolside Bar,Macallan 12 Scotch,347.5
2024-02-12,Poolside Bar,Macallan 12 Scotch,311.4
2024-02-13,Poolside Bar,Macallan 12 Scotch,325.2
2024-02-14,Poolside Bar,Macallan 12 Scotch,426.7
2024-02-15,Poolside Bar,Macallan 12 Scotch,367.8
2024-02-16,Poolside Bar,Macallan 12 Scotch,462.4
2024-02-17,Poolside Bar,Macallan 12 Scotch,672.7
2024-02-18,Poolside Bar,Macallan 12 Scotch,175.3
2024-02-19,Poolside Bar,Macallan 12 Scotch,322.2
2024-02-20,Poolside Bar,Macallan 12 Scotch,424.4
2024-02-21,Poolside Bar,Macallan 12 Scotch,302.4
2024-02-22,Poolside Bar,Macallan 12 Scotch,386.0
2024-02-23,Poolside Bar,Macallan 12 Scotch,588.1
2024-02-24,Poolside Bar,Macallan 12 Scotch,432.5
2024-02-25,Poolside Bar,Macallan 12 Scotch,389.0
2024-02-26,Poolside Bar,Macallan 12 Scotch,382.3
2024-02-27,Poolside Bar,Macallan 12 Scotch,191.7
2024-02-28,Poolside Bar,Macallan 12 Scotch,368.4
2024-02-29,Poolside Bar,Macallan 12 Scotch,417.9
2024-03-01,Poolside Bar,Macallan 12 Scotch,531.3
2024-03-02,Poolside Bar,Macallan 12 Scotch,414.9
2024-03-03,Poolside Bar,Macallan 12 Scotch,316.7
2024-03-04,Poolside Bar,Macallan 12 Scotch,160.7
2024-03-05,Poolside Bar,Macallan 12 Scotch,227.5
2024-03-06,Poolside Bar,Macallan 12 Scotch,362.7
2024-03-07,Poolside Bar,Macallan 12 Scotch,470.4
2024-03-08,Poolside Bar,Macallan 12 Scotch,636.6
2024-03-09,Poolside Bar,Macallan 12 Scotch,606.7
2024-03-10,Poolside Bar,Macallan 12 Scotch,499.6
2024-03-11,Poolside Bar,Macallan 12 Scotch,371.8
2024-03-12,Poolside Bar,Macallan 12 Scotch,317.4
2024-03-13,Poolside Bar,Macallan 12 Scotch,299.8
2024-03-14,Poolside Bar,Macallan 12 Scotch,406.2
2024-03-15,Poolside Bar,Macallan 12 Scotch,454.1
2024-03-16,Poolside Bar,Macallan 12 Scotch,492.9
2024-03-17,Poolside Bar,Macallan 12 Scotch,358.5
2024-03-18,Poolside Bar,Macallan 12 Scotch,215.8
2024-03-19,Poolside Bar,Macallan 12 Scotch,202.7
2024-03-20,Poolside Bar,Macallan 12 Scotch,220.8
2024-03-21,Poolside Bar,Macallan 12 Scotch,348.0
2024-03-22,Poolside Bar,Macallan 12 Scotch,314.0
2024-03-23,Poolside Bar,Macallan 12 Scotch,478.3
2024-03-24,Poolside Bar,Macallan 12 Scotch,383.5
2024-03-25,Poolside Bar,Macallan 12 Scotch,247.4
2024-03-26,Poolside Bar,Macallan 12 Scotch,337.6
2024-03-27,Poolside Bar,Macallan 12 Scotch,420.2
2024-03-28,Poolside Bar,Macallan 12 Scotch,340.8
2024-03-29,Poolside Bar,Macallan 12 Scotch,657.9
2024-03-30,Poolside Bar,Macallan 12 Scotch,635.4
2024-03-31,Poolside Bar,Macallan 12 Scotch,160.9
2024-04-01,Poolside Bar,Macallan 12 Scotch,256.1
2024-04-02,Poolside Bar,Macallan 12 Scotch,311.1
2024-04-03,Poolside Bar,Macallan 12 Scotch,295.0
2024-04-04,Poolside Bar,Macallan 12 Scotch,351.6
2024-04-05,Poolside Bar,Macallan 12 Scotch,319.9
2024-04-06,Poolside Bar,Macallan 12 Scotch,604.5
2024-04-07,Poolside Bar,Macallan 12 Scotch,362.4
2024-04-08,Poolside Bar,Macallan 12 Scotch,225.1
2024-04-09,Poolside Bar,Macallan 12 Scotch,369.0
2024-04-10,Poolside Bar,Macallan 12 Scotch,235.9
2024-04-11,Poolside Bar,Macallan 12 Scotch,376.4
2024-04-12,Poolside Bar,Macallan 12 Scotch,594.5
2024-04-13,Poolside Bar,Macallan 12 Scotch,348.2
2024-04-14,Poolside Bar,Macallan 12 Scotch,368.3
2024-04-15,Poolside Bar,Macallan 12 Scotch,259.1
2024-04-16,Poolside Bar,Macallan 12 Scotch,403.6
2024-04-17,Poolside Bar,Macallan 12 Scotch,184.0
2024-04-18,Poolside Bar,Macallan 12 Scotch,305.4
2024-04-19,Poolside Bar,Macallan 12 Scotch,715.2
2024-04-20,Poolside Bar,Macallan 12 Scotch,521.3
2024-04-21,Poolside Bar,Macallan 12 Scotch,348.8
2024-04-22,Poolside Bar,Macallan 12 Scotch,294.4
2024-04-23,Poolside Bar,Macallan 12 Scotch,279.3
2024-04-24,Poolside Bar,Macallan 12 Scotch,353.2
2024-04-25,Poolside Bar,Macallan 12 Scotch,246.2
2024-04-26,Poolside Bar,Macallan 12 Scotch,660.8
2024-04-27,Poolside Bar,Macallan 12 Scotch,471.0
2024-04-28,Poolside Bar,Macallan 12 Scotch,267.3
2024-04-29,Poolside Bar,Macallan 12 Scotch,227.2
2024-04-30,Poolside Bar,Macallan 12 Scotch,251.8
2024-05-01,Poolside Bar,Macallan 12 Scotch,211.1
2024-05-02,Poolside Bar,Macallan 12 Scotch,149.8
2024-05-03,Poolside Bar,Macallan 12 Scotch,365.0
2024-05-04,Poolside Bar,Macallan 12 Scotch,738.4
2024-05-05,Poolside Bar,Macallan 12 Scotch,317.2
2024-05-06,Poolside Bar,Macallan 12 Scotch,345.2
2024-05-07,Poolside Bar,Macallan 12 Scotch,454.1
2024-05-08,Poolside Bar,Macallan 12 Scotch,289.8
2024-05-09,Poolside Bar,Macallan 12 Scotch,37.7
2024-05-10,Poolside Bar,Macallan 12 Scotch,528.7
2024-05-11,Poolside Bar,Macallan 12 Scotch,321.5
2024-05-12,Poolside Bar,Macallan 12 Scotch,237.7
2024-05-13,Poolside Bar,Macallan 12 Scotch,204.0
2024-05-14,Poolside Bar,Macallan 12 Scotch,418.7
2024-05-15,Poolside Bar,Macallan 12 Scotch,164.7
2024-05-16,Poolside Bar,Macallan 12 Scotch,307.5
2024-05-17,Poolside Bar,Macallan 12 Scotch,491.5
2024-05-18,Poolside Bar,Macallan 12 Scotch,619.5
2024-05-19,Poolside Bar,Macallan 12 Scotch,414.3
2024-05-20,Poolside Bar,Macallan 12 Scotch,551.7
2024-05-21,Poolside Bar,Macallan 12 Scotch,367.3
2024-05-22,Poolside Bar,Macallan 12 Scotch,193.6
2024-05-23,Poolside Bar,Macallan 12 Scotch,124.6
2024-05-24,Poolside Bar,Macallan 12 Scotch,434.7
2024-05-25,Poolside Bar,Macallan 12 Scotch,652.1
2024-05-26,Poolside Bar,Macallan 12 Scotch,186.8
2024-05-27,Poolside Bar,Macallan 12 Scotch,285.5
2024-05-28,Poolside Bar,Macallan 12 Scotch,353.0
2024-05-29,Poolside Bar,Macallan 12 Scotch,216.0
2024-05-30,Poolside Bar,Macallan 12 Scotch,446.8
2024-05-31,Poolside Bar,Macallan 12 Scotch,622.2
2024-06-01,Poolside Bar,Macallan 12 Scotch,523.9
2024-06-02,Poolside Bar,Macallan 12 Scotch,426.2
2024-06-03,Poolside Bar,Macallan 12 Scotch,444.9
2024-06-04,Poolside Bar,Macallan 12 Scotch,318.7
2024-06-05,Poolside Bar,Macallan 12 Scotch,380.1
2024-06-06,Poolside Bar,Macallan 12 Scotch,338.2
2024-06-07,Poolside Bar,Macallan 12 Scotch,284.2
2024-06-08,Poolside Bar,Macallan 12 Scotch,613.4
2024-06-09,Poolside Bar,Macallan 12 Scotch,0.0
2024-06-10,Poolside Bar,Macallan 12 Scotch,402.1
2024-06-11,Poolside Bar,Macallan 12 Scotch,474.4
2024-06-12,Poolside Bar,Macallan 12 Scotch,491.6
2024-06-13,Poolside Bar,Macallan 12 Scotch,367.1
2024-06-14,Poolside Bar,Macallan 12 Scotch,631.0
2024-06-15,Poolside Bar,Macallan 12 Scotch,475.8
2024-06-16,Poolside Bar,Macallan 12 Scotch,340.9
2024-06-17,Poolside Bar,Macallan 12 Scotch,294.5
2024-06-18,Poolside Bar,Macallan 12 Scotch,512.5
2024-06-19,Poolside Bar,Macallan 12 Scotch,380.2
2024-06-20,Poolside Bar,Macallan 12 Scotch,305.9
2024-06-21,Poolside Bar,Macallan 12 Scotch,275.0
2024-06-22,Poolside Bar,Macallan 12 Scotch,477.0
2024-06-23,Poolside Bar,Macallan 12 Scotch,232.8
2024-06-24,Poolside Bar,Macallan 12 Scotch,278.9
2024-06-25,Poolside Bar,Macallan 12 Scotch,308.1
2024-06-26,Poolside Bar,Macallan 12 Scotch,315.0
2024-06-27,Poolside Bar,Macallan 12 Scotch,102.4
2024-06-28,Poolside Bar,Macallan 12 Scotch,328.9
2024-01-01,Poolside Bar,Patron Silver Tequila,449.8
2024-01-02,Poolside Bar,Patron Silver Tequila,395.9
2024-01-03,Poolside Bar,Patron Silver Tequila,547.5
2024-01-04,Poolside Bar,Patron Silver Tequila,391.0
2024-01-05,Poolside Bar,Patron Silver Tequila,948.5
2024-01-06,Poolside Bar,Patron Silver Tequila,1055.3
2024-01-07,Poolside Bar,Patron Silver Tequila,564.6
2024-01-08,Poolside Bar,Patron Silver Tequila,508.8
2024-01-09,Poolside Bar,Patron Silver Tequila,516.2
2024-01-10,Poolside Bar,Patron Silver Tequila,682.8
2024-01-11,Poolside Bar,Patron Silver Tequila,316.4
2024-01-12,Poolside Bar,Patron Silver Tequila,810.9
2024-01-13,Poolside Bar,Patron Silver Tequila,1364.7
2024-01-14,Poolside Bar,Patron Silver Tequila,478.7
2024-01-15,Poolside Bar,Patron Silver Tequila,513.6
2024-01-16,Poolside Bar,Patron Silver Tequila,532.4
2024-01-17,Poolside Bar,Patron Silver Tequila,513.7
2024-01-18,Poolside Bar,Patron Silver Tequila,365.4
2024-01-19,Poolside Bar,Patron Silver Tequila,969.0
2024-01-20,Poolside Bar,Patron Silver Tequila,1172.0
2024-01-21,Poolside Bar,Patron Silver Tequila,159.9
2024-01-22,Poolside Bar,Patron Silver Tequila,219.4
2024-01-23,Poolside Bar,Patron Silver Tequila,299.5
2024-01-24,Poolside Bar,Patron Silver Tequila,346.2
2024-01-25,Poolside Bar,Patron Silver Tequila,622.7
2024-01-26,Poolside Bar,Patron Silver Tequila,875.2
2024-01-27,Poolside Bar,Patron Silver Tequila,949.2
2024-01-28,Poolside Bar,Patron Silver Tequila,582.7
2024-01-29,Poolside Bar,Patron Silver Tequila,207.5
2024-01-30,Poolside Bar,Patron Silver Tequila,171.3
2024-01-31,Poolside Bar,Patron Silver Tequila,443.0
2024-02-01,Poolside Bar,Patron Silver Tequila,618.9
2024-02-02,Poolside Bar,Patron Silver Tequila,812.5
2024-02-03,Poolside Bar,Patron Silver Tequila,1002.9
2024-02-04,Poolside Bar,Patron Silver Tequila,429.2
2024-02-05,Poolside Bar,Patron Silver Tequila,297.0
2024-02-06,Poolside Bar,Patron Silver Tequila,377.2
2024-02-07,Poolside Bar,Patron Silver Tequila,803.0
2024-02-08,Poolside Bar,Patron Silver Tequila,659.4
2024-02-09,Poolside Bar,Patron Silver Tequila,884.9
2024-02-10,Poolside Bar,Patron Silver Tequila,845.4
2024-02-11,Poolside Bar,Patron Silver Tequila,147.3
2024-02-12,Poolside Bar,Patron Silver Tequila,667.0
2024-02-13,Poolside Bar,Patron Silver Tequila,45.6
2024-02-14,Poolside Bar,Patron Silver Tequila,425.9
2024-02-15,Poolside Bar,Patron Silver Tequila,428.8
2024-02-16,Poolside Bar,Patron Silver Tequila,1128.5
2024-02-17,Poolside Bar,Patron Silver Tequila,1025.2
2024-02-18,Poolside Bar,Patron Silver Tequila,286.8
2024-02-19,Poolside Bar,Patron Silver Tequila,381.8
2024-02-20,Poolside Bar,Patron Silver Tequila,567.8
2024-02-21,Poolside Bar,Patron Silver Tequila,201.8
2024-02-22,Poolside Bar,Patron Silver Tequila,501.9
2024-02-23,Poolside Bar,Patron Silver Tequila,1014.9
2024-02-24,Poolside Bar,Patron Silver Tequila,1104.1
2024-02-25,Poolside Bar,Patron Silver Tequila,399.4
2024-02-26,Poolside Bar,Patron Silver Tequila,489.1
2024-02-27,Poolside Bar,Patron Silver Tequila,702.2
2024-02-28,Poolside Bar,Patron Silver Tequila,515.2
2024-02-29,Poolside Bar,Patron Silver Tequila,188.2
2024-03-01,Poolside Bar,Patron Silver Tequila,1295.4
2024-03-02,Poolside Bar,Patron Silver Tequila,819.8
2024-03-03,Poolside Bar,Patron Silver Tequila,773.1
2024-03-04,Poolside Bar,Patron Silver Tequila,284.6
2024-03-05,Poolside Bar,Patron Silver Tequila,293.6
2024-03-06,Poolside Bar,Patron Silver Tequila,516.0
2024-03-07,Poolside Bar,Patron Silver Tequila,320.2
2024-03-08,Poolside Bar,Patron Silver Tequila,1277.7
2024-03-09,Poolside Bar,Patron Silver Tequila,712.3
2024-03-10,Poolside Bar,Patron Silver Tequila,516.7
2024-03-11,Poolside Bar,Patron Silver Tequila,405.4
2024-03-12,Poolside Bar,Patron Silver Tequila,292.3
2024-03-13,Poolside Bar,Patron Silver Tequila,246.9
2024-03-14,Poolside Bar,Patron Silver Tequila,515.6
2024-03-15,Poolside Bar,Patron Silver Tequila,1119.0
2024-03-16,Poolside Bar,Patron Silver Tequila,1047.5
2024-03-17,Poolside Bar,Patron Silver Tequila,316.9
2024-03-18,Poolside Bar,Patron Silver Tequila,519.1
2024-03-19,Poolside Bar,Patron Silver Tequila,105.0
2024-03-20,Poolside Bar,Patron Silver Tequila,338.1
2024-03-21,Poolside Bar,Patron Silver Tequila,571.5
2024-03-22,Poolside Bar,Patron Silver Tequila,952.0
2024-03-23,Poolside Bar,Patron Silver Tequila,1059.0
2024-03-24,Poolside Bar,Patron Silver Tequila,214.9
2024-03-25,Poolside Bar,Patron Silver Tequila,42.8
2024-03-26,Poolside Bar,Patron Silver Tequila,730.2
2024-03-27,Poolside Bar,Patron Silver Tequila,282.3
2024-03-28,Poolside Bar,Patron Silver Tequila,395.4
2024-03-29,Poolside Bar,Patron Silver Tequila,944.3
2024-03-30,Poolside Bar,Patron Silver Tequila,690.2
2024-03-31,Poolside Bar,Patron Silver Tequila,438.4
2024-04-01,Poolside Bar,Patron Silver Tequila,696.4
2024-04-02,Poolside Bar,Patron Silver Tequila,335.1
2024-04-03,Poolside Bar,Patron Silver Tequila,244.4
2024-04-04,Poolside Bar,Patron Silver Tequila,508.1
2024-04-05,Poolside Bar,Patron Silver Tequila,1063.3
2024-04-06,Poolside Bar,Patron Silver Tequila,1066.4
2024-04-07,Poolside Bar,Patron Silver Tequila,435.7
2024-04-08,Poolside Bar,Patron Silver Tequila,379.0
2024-04-09,Poolside Bar,Patron Silver Tequila,640.3
2024-04-10,Poolside Bar,Patron Silver Tequila,351.0
2024-04-11,Poolside Bar,Patron Silver Tequila,385.3
2024-04-12,Poolside Bar,Patron Silver Tequila,934.1
2024-04-13,Poolside Bar,Patron Silver Tequila,884.3
2024-04-14,Poolside Bar,Patron Silver Tequila,379.4
2024-04-15,Poolside Bar,Patron Silver Tequila,484.4
2024-04-16,Poolside Bar,Patron Silver Tequila,482.6
2024-04-17,Poolside Bar,Patron Silver Tequila,291.4
2024-04-18,Poolside Bar,Patron Silver Tequila,346.9
2024-04-19,Poolside Bar,Patron Silver Tequila,955.9
2024-04-20,Poolside Bar,Patron Silver Tequila,1046.9
2024-04-21,Poolside Bar,Patron Silver Tequila,382.8
2024-04-22,Poolside Bar,Patron Silver Tequila,428.0
2024-04-23,Poolside Bar,Patron Silver Tequila,403.5
2024-04-24,Poolside Bar,Patron Silver Tequila,307.4
2024-04-25,Poolside Bar,Patron Silver Tequila,516.7
2024-04-26,Poolside Bar,Patron Silver Tequila,1136.7
2024-04-27,Poolside Bar,Patron Silver Tequila,1159.2
2024-04-28,Poolside Bar,Patron Silver Tequila,455.4
2024-04-29,Poolside Bar,Patron Silver Tequila,598.9
2024-04-30,Poolside Bar,Patron Silver Tequila,409.4
2024-05-01,Poolside Bar,Patron Silver Tequila,521.6
2024-05-02,Poolside Bar,Patron Silver Tequila,250.1
2024-05-03,Poolside Bar,Patron Silver Tequila,1229.9
2024-05-04,Poolside Bar,Patron Silver Tequila,729.3
2024-05-05,Poolside Bar,Patron Silver Tequila,502.7
2024-05-06,Poolside Bar,Patron Silver Tequila,679.6
2024-05-07,Poolside Bar,Patron Silver Tequila,481.3
2024-05-08,Poolside Bar,Patron Silver Tequila,681.8
2024-05-09,Poolside Bar,Patron Silver Tequila,348.7
2024-05-10,Poolside Bar,Patron Silver Tequila,924.3
2024-05-11,Poolside Bar,Patron Silver Tequila,844.4
